Order_ID,Order_Date,Product_Name,Category,Sub_Category,Price,Quantity,Discount,Revenue,Customer_Rating,City,State,Payment_Method,Delivery_Time_Min,Customer_Type,Year,Month,Month_Name,Quarter,Day_of_Week,Week_Number,Discount_Amount,Gross_Amount,Is_Weekend
BLK109573,2023-01-28,Kiwi (4pcs),Fruits & Vegetables,Exotic Produce,265.02,1,0.1,178.89,5.0,Hyderabad,Telangana,Debit Card,14,New,2023,1,Jan,Q1,Saturday,4,26.5,265.02,Weekend
BLK109574,2024-01-26,MamyPoko Pants XL (20pcs),Baby Care,Diapers,371.55,1,0.12,245.22,5.0,Kolkata,West Bengal,Upi,13,Regular,2024,1,Jan,Q1,Friday,4,44.59,371.55,Weekday
BLK109575,2023-12-01,Haldirams Aloo Bhujia (150g),Snacks & Munchies,Chips & Crisps,101.31,2,0.13,202.72,5.0,Jaipur,Rajasthan,Upi,24,Regular,2023,12,Dec,Q4,Friday,48,26.34,202.62,Weekday
BLK109576,2023-11-25,Pampers S Diapers (20pcs),Baby Care,Diapers,211.48,1,0.02,248.7,4.0,Noida,Uttar Pradesh,Cash On Delivery,34,Regular,2023,11,Nov,Q4,Saturday,47,4.23,211.48,Weekend
BLK109577,2024-10-01,MTR Frozen Upma (200g),Frozen Foods,Frozen Meals,257.87,5,0.14,1219.73,4.0,Indore,Madhya Pradesh,Credit Card,17,Regular,2024,10,Oct,Q4,Tuesday,40,180.51,1289.35,Weekday
BLK109578,2024-01-02,Colgate MaxFresh (150g),Personal Care,Oral Care,225.17,1,0.04,162.12,3.0,Jaipur,Rajasthan,Blinkit Wallet,41,New,2024,1,Jan,Q1,Tuesday,1,9.01,225.17,Weekday
BLK109579,2023-01-19,Marie Gold (250g),Snacks & Munchies,Cookies & Biscuits,34.23,1,0.09,23.36,3.0,Kolkata,West Bengal,Blinkit Wallet,24,Regular,2023,1,Jan,Q1,Thursday,3,3.08,34.23,Weekday
BLK109580,2023-12-13,Mountain Dew 600ml,Beverages,Cold Drinks,36.56,2,0.04,80.72,4.0,Mumbai,Maharashtra,Credit Card,30,Regular,2023,12,Dec,Q4,Wednesday,50,2.92,73.12,Weekday
BLK109581,2023-03-02,Daawat Extra Long (1kg),Staples,Rice & Dal,353.47,2,0.02,554.24,3.0,Mumbai,Maharashtra,Cash On Delivery,25,New,2023,3,Mar,Q1,Thursday,9,14.14,706.94,Weekday
BLK109582,2023-07-22,Lays Classic Salted (26g),Snacks & Munchies,Chips & Crisps,75.97,3,0.15,170.48,5.0,Chandigarh,Punjab,Cash On Delivery,24,Premium,2023,7,Jul,Q3,Saturday,29,34.19,227.91,Weekend
BLK109583,2023-12-26,Colgate MaxFresh (150g),Personal Care,Oral Care,57.11,1,0.24,49.91,4.0,Hyderabad,Telangana,Upi,28,Premium,2023,12,Dec,Q4,Tuesday,52,13.71,57.11,Weekday
BLK109584,2024-10-06,Mangoes (1kg),Fruits & Vegetables,Fresh Fruits,110.57,1,0.07,113.11,5.0,Gurugram,Haryana,Credit Card,33,New,2024,10,Oct,Q4,Sunday,40,7.74,110.57,Weekend
BLK109585,2023-06-16,Spinach (250g),Fruits & Vegetables,Fresh Vegetables,41.6,3,0.08,97.59,5.0,Jaipur,Rajasthan,Blinkit Wallet,34,New,2023,6,Jun,Q2,Friday,24,9.98,124.8,Weekday
BLK109586,2023-05-18,Farm Eggs (6pcs),Dairy & Breakfast,Bread & Eggs,83.83,1,0.08,69.41,4.0,Kolkata,West Bengal,Upi,16,Regular,2023,5,May,Q2,Thursday,20,6.71,83.83,Weekday
BLK109587,2024-10-26,Grapes (500g),Fruits & Vegetables,Fresh Fruits,81.64,1,0.12,79.03,4.0,Indore,Madhya Pradesh,Debit Card,42,Regular,2024,10,Oct,Q4,Saturday,43,9.8,81.64,Weekend
BLK109588,2024-05-27,Disposable Plates (25pcs),Household,Kitchen Essentials,97.55,2,0.15,149.25,2.0,Indore,Madhya Pradesh,Credit Card,28,Regular,2024,5,May,Q2,Monday,22,29.26,195.1,Weekday
BLK109589,2023-11-23,Colgate Total (150g),Personal Care,Oral Care,248.23,3,0.06,840.01,4.0,Bengaluru,Karnataka,Credit Card,17,Premium,2023,11,Nov,Q4,Thursday,47,44.68,744.69,Weekday
BLK109590,2024-03-13,Fresh Chicken Curry Cut (500g),Meat & Seafood,Chicken,178.24,3,0.23,329.39,4.0,Gurugram,Haryana,Upi,15,Premium,2024,3,Mar,Q1,Wednesday,11,122.99,534.72,Weekday
BLK109591,2024-01-15,Pampers Premium M (20pcs),Baby Care,Diapers,408.49,4,0.09,1115.18,5.0,Hyderabad,Telangana,Credit Card,13,Regular,2024,1,Jan,Q1,Monday,3,147.06,1633.96,Weekday
BLK109592,2024-05-18,Amul Cheese Slices (200g),Dairy & Breakfast,Butter & Cheese,201.41,4,0.16,609.06,5.0,Pune,Maharashtra,Upi,23,Premium,2024,5,May,Q2,Saturday,20,128.9,805.64,Weekend
BLK109593,2023-05-11,B Natural Mixed Fruit (1L),Beverages,Juices,32.77,3,0.06,83.17,4.0,Kolkata,West Bengal,Debit Card,21,New,2023,5,May,Q2,Thursday,19,5.9,98.31,Weekday
BLK109594,2024-07-23,Surmai Fish (500g),Meat & Seafood,Fish & Seafood,441.31,1,0.15,330.1,5.0,Jaipur,Rajasthan,Upi,30,Premium,2024,7,Jul,Q3,Tuesday,30,66.2,441.31,Weekday
BLK109595,2024-01-18,Parachute Hair Oil (500ml),Personal Care,Hair Care,377.09,3,0.08,780.58,5.0,Lucknow,Uttar Pradesh,Upi,36,Premium,2024,1,Jan,Q1,Thursday,3,90.5,1131.27,Weekday
BLK109596,2023-08-24,Tilapia Fillet (500g),Meat & Seafood,Fish & Seafood,196.84,2,0.04,347.7,4.0,Kolkata,West Bengal,Upi,21,New,2023,8,Aug,Q3,Thursday,34,15.75,393.68,Weekday
BLK109597,2024-05-16,Cling Film Roll,Household,Kitchen Essentials,107.92,3,0.02,285.56,5.0,Hyderabad,Telangana,Credit Card,26,Regular,2024,5,May,Q2,Thursday,20,6.48,323.76,Weekday
BLK109598,2023-02-23,Omega-3 Eggs (6pcs),Meat & Seafood,Eggs,82.37,1,0.24,43.82,4.0,Delhi,Delhi,Cash On Delivery,20,Premium,2023,2,Feb,Q1,Thursday,8,19.77,82.37,Weekday
BLK109599,2024-10-06,Farm Eggs (12pcs),Dairy & Breakfast,Bread & Eggs,73.73,2,0.0,162.21,3.0,Ahmedabad,Gujarat,Credit Card,38,New,2024,10,Oct,Q4,Sunday,40,0.0,147.46,Weekend
BLK109600,2024-01-09,Marie Gold (250g),Snacks & Munchies,Cookies & Biscuits,111.48,1,0.1,75.25,4.0,Lucknow,Uttar Pradesh,Upi,27,Regular,2024,1,Jan,Q1,Tuesday,2,11.15,111.48,Weekday
BLK109601,2024-07-28,Apples (1kg),Fruits & Vegetables,Fresh Fruits,64.84,4,0.13,198.57,2.0,Mumbai,Maharashtra,Credit Card,15,Regular,2024,7,Jul,Q3,Sunday,30,33.72,259.36,Weekend
BLK109602,2024-03-05,Harpic Toilet Cleaner (500ml),Household,Cleaning Supplies,243.48,2,0.05,370.09,5.0,Noida,Uttar Pradesh,Credit Card,34,Regular,2024,3,Mar,Q1,Tuesday,10,24.35,486.96,Weekday
BLK109603,2024-01-18,Bingo Mad Angles (38g),Snacks & Munchies,Chips & Crisps,143.29,5,0.08,494.35,5.0,Indore,Madhya Pradesh,Upi,17,New,2024,1,Jan,Q1,Thursday,3,57.32,716.45,Weekday
BLK109604,2024-09-18,Potatoes (1kg),Fruits & Vegetables,Fresh Vegetables,28.68,2,0.17,45.23,5.0,Indore,Madhya Pradesh,Credit Card,43,Premium,2024,9,Sep,Q3,Wednesday,38,9.75,57.36,Weekday
BLK109605,2024-08-14,Parachute Hair Oil (500ml),Personal Care,Hair Care,171.81,1,0.1,142.26,5.0,Chennai,Tamil Nadu,Cash On Delivery,9,Regular,2024,8,Aug,Q3,Wednesday,33,17.18,171.81,Weekday
BLK109606,2023-02-09,Amul Cheese Slices (200g),Dairy & Breakfast,Butter & Cheese,141.33,2,0.06,185.99,3.0,Hyderabad,Telangana,Debit Card,29,New,2023,2,Feb,Q1,Thursday,6,16.96,282.66,Weekday
BLK109607,2023-06-28,Fortune Sunflower Oil (1L),Staples,Oils & Ghee,513.74,2,0.07,812.22,3.0,Delhi,Delhi,Upi,22,Regular,2023,6,Jun,Q2,Wednesday,26,71.92,1027.48,Weekday
BLK109608,2023-01-31,Huggies Ultra Soft NB (24pcs),Baby Care,Diapers,567.51,4,0.06,1600.38,4.0,Jaipur,Rajasthan,Credit Card,44,New,2023,1,Jan,Q1,Tuesday,5,136.2,2270.04,Weekday
BLK109609,2023-02-26,Amul Corn Pizza (200g),Frozen Foods,Frozen Snacks,110.88,2,0.12,136.6,3.0,Bengaluru,Karnataka,Debit Card,11,Regular,2023,2,Feb,Q1,Sunday,8,26.61,221.76,Weekend
BLK109610,2024-06-20,Glad Zip Bags (25pcs),Household,Kitchen Essentials,86.64,1,0.13,64.07,5.0,Lucknow,Uttar Pradesh,Upi,33,Regular,2024,6,Jun,Q2,Thursday,25,11.26,86.64,Weekday
BLK109611,2023-07-20,Potatoes (1kg),Fruits & Vegetables,Fresh Vegetables,21.26,3,0.14,48.27,5.0,Mumbai,Maharashtra,Debit Card,27,Regular,2023,7,Jul,Q3,Thursday,29,8.93,63.78,Weekday
BLK109612,2023-04-15,WaterWipes Baby Wipes (60pcs),Baby Care,Baby Hygiene,91.6,1,0.05,73.97,3.0,Indore,Madhya Pradesh,Upi,45,New,2023,4,Apr,Q2,Saturday,15,4.58,91.6,Weekend
BLK109613,2024-05-30,Amul Milk (1L),Dairy & Breakfast,Milk & Curd,92.04,2,0.04,159.05,4.0,Surat,Gujarat,Upi,42,New,2024,5,May,Q2,Thursday,22,7.36,184.08,Weekday
BLK109614,2024-05-20,Head & Shoulders Shampoo (340ml),Personal Care,Hair Care,115.9,1,0.01,103.27,5.0,Jaipur,Rajasthan,Cash On Delivery,26,Regular,2024,5,May,Q2,Monday,21,1.16,115.9,Weekday
BLK109615,2024-12-20,Swiggy Bites Momos (250g),Frozen Foods,Frozen Meals,120.71,1,0.1,124.93,3.0,Hyderabad,Telangana,Blinkit Wallet,22,Regular,2024,12,Dec,Q4,Friday,51,12.07,120.71,Weekday
BLK109616,2024-04-20,Amul Pure Ghee (500ml),Staples,Oils & Ghee,165.57,1,0.13,122.44,4.0,Jaipur,Rajasthan,Credit Card,33,Premium,2024,4,Apr,Q2,Saturday,16,21.52,165.57,Weekend
BLK109617,2024-12-02,Zucchini (500g),Fruits & Vegetables,Exotic Produce,228.08,3,0.02,771.14,4.0,Jaipur,Rajasthan,Debit Card,37,Regular,2024,12,Dec,Q4,Monday,49,13.68,684.24,Weekday
BLK109618,2024-08-10,Boneless Chicken Breast (500g),Meat & Seafood,Chicken,165.33,2,0.22,237.28,4.0,Pune,Maharashtra,Debit Card,17,Premium,2024,8,Aug,Q3,Saturday,32,72.75,330.66,Weekend
BLK109619,2024-06-07,Farm Eggs (12pcs),Dairy & Breakfast,Bread & Eggs,26.77,4,0.18,74.63,5.0,Lucknow,Uttar Pradesh,Upi,16,Premium,2024,6,Jun,Q2,Friday,23,19.27,107.08,Weekday
BLK109620,2024-07-01,Nivea Body Lotion (200ml),Personal Care,Skin Care,362.16,3,0.07,889.18,1.0,Pune,Maharashtra,Upi,30,Regular,2024,7,Jul,Q3,Monday,27,76.05,1086.48,Weekday
BLK109621,2024-07-31,Green Tea (25 bags),Beverages,Tea & Coffee,117.9,2,0.08,190.9,4.0,Lucknow,Uttar Pradesh,Upi,39,Regular,2024,7,Jul,Q3,Wednesday,31,18.86,235.8,Weekday
BLK109622,2023-06-15,Chicco Baby Oil (200ml),Baby Care,Baby Hygiene,211.31,6,0.08,991.47,5.0,Chennai,Tamil Nadu,Upi,19,Regular,2023,6,Jun,Q2,Thursday,24,101.43,1267.86,Weekday
BLK109623,2023-08-18,Marie Gold (250g),Snacks & Munchies,Cookies & Biscuits,33.48,4,0.13,107.19,2.0,Delhi,Delhi,Upi,25,Regular,2023,8,Aug,Q3,Friday,33,17.41,133.92,Weekday
BLK109624,2024-09-14,Onions (1kg),Fruits & Vegetables,Fresh Vegetables,79.57,5,0.11,336.38,4.0,Indore,Madhya Pradesh,Credit Card,19,Regular,2024,9,Sep,Q3,Saturday,37,43.76,397.85,Weekend
BLK109625,2023-04-18,Foil & Wrap (10m),Household,Kitchen Essentials,111.37,3,0.1,255.59,4.0,Chandigarh,Punjab,Upi,37,New,2023,4,Apr,Q2,Tuesday,16,33.41,334.11,Weekday
BLK109626,2023-03-29,Cornitos Nachos (55g),Snacks & Munchies,Namkeen,129.98,1,0.01,102.94,4.0,Surat,Gujarat,Upi,39,Regular,2023,3,Mar,Q1,Wednesday,13,1.3,129.98,Weekday
BLK109627,2024-09-05,Naturals Paneer (200g),Dairy & Breakfast,Butter & Cheese,170.46,1,0.07,150.6,4.0,Jaipur,Rajasthan,Cash On Delivery,18,Premium,2024,9,Sep,Q3,Thursday,36,11.93,170.46,Weekday
BLK109628,2024-12-19,Figaro Olive Oil (500ml),Staples,Oils & Ghee,368.09,4,0.24,1286.84,2.0,Kolkata,West Bengal,Upi,14,Premium,2024,12,Dec,Q4,Thursday,51,353.37,1472.36,Weekday
BLK109629,2023-02-24,MamyPoko Pants XL (20pcs),Baby Care,Diapers,185.95,1,0.07,121.05,3.0,Gurugram,Haryana,Credit Card,22,Premium,2023,2,Feb,Q1,Friday,8,13.02,185.95,Weekday
BLK109630,2024-07-15,Epigamia Greek Yogurt (90g),Dairy & Breakfast,Milk & Curd,84.49,2,0.09,135.32,5.0,Lucknow,Uttar Pradesh,Credit Card,31,Regular,2024,7,Jul,Q3,Monday,29,15.21,168.98,Weekday
BLK109631,2024-06-08,Pillsbury Atta (5kg),Staples,Atta & Flour,367.09,1,0.05,296.43,3.0,Lucknow,Uttar Pradesh,Debit Card,24,New,2024,6,Jun,Q2,Saturday,23,18.35,367.09,Weekend
BLK109632,2024-12-09,Bru Gold Coffee (50g),Beverages,Tea & Coffee,323.75,4,0.07,1385.0,5.0,Noida,Uttar Pradesh,Cash On Delivery,26,New,2024,12,Dec,Q4,Monday,50,90.65,1295.0,Weekday
BLK109633,2024-03-01,Fresh Chicken Curry Cut (500g),Meat & Seafood,Chicken,272.72,1,0.08,200.72,5.0,Hyderabad,Telangana,Blinkit Wallet,26,Regular,2024,3,Mar,Q1,Friday,9,21.82,272.72,Weekday
BLK109634,2024-03-29,Schweppes Tonic (300ml),Beverages,Water & Soda,76.74,2,0.1,110.51,5.0,Hyderabad,Telangana,Upi,29,Regular,2024,3,Mar,Q1,Friday,13,15.35,153.48,Weekday
BLK109635,2023-12-08,Head & Shoulders Shampoo (340ml),Personal Care,Hair Care,284.6,2,0.12,576.03,5.0,Bengaluru,Karnataka,Upi,19,Premium,2023,12,Dec,Q4,Friday,49,68.3,569.2,Weekday
BLK109636,2024-04-11,Pringles Original (107g),Snacks & Munchies,Chips & Crisps,75.32,1,0.03,62.1,3.0,Ahmedabad,Gujarat,Cash On Delivery,25,Regular,2024,4,Apr,Q2,Thursday,15,2.26,75.32,Weekday
BLK109637,2024-10-23,Brown Eggs (6pcs),Meat & Seafood,Eggs,76.2,1,0.12,73.76,4.0,Noida,Uttar Pradesh,Credit Card,39,Regular,2024,10,Oct,Q4,Wednesday,43,9.14,76.2,Weekday
BLK109638,2023-05-01,Vim Dishwash Liquid (750ml),Household,Cleaning Supplies,210.11,4,0.07,703.45,4.0,Hyderabad,Telangana,Credit Card,16,New,2023,5,May,Q2,Monday,18,58.83,840.44,Weekday
BLK109639,2024-09-05,Sooji Rawa (500g),Staples,Atta & Flour,385.17,1,0.0,336.64,4.0,Bengaluru,Karnataka,Upi,10,New,2024,9,Sep,Q3,Thursday,36,0.0,385.17,Weekday
BLK109640,2024-05-16,Bananas (dozen),Fruits & Vegetables,Fresh Fruits,116.15,2,0.1,188.16,5.0,Delhi,Delhi,Upi,14,Regular,2024,5,May,Q2,Thursday,20,23.23,232.3,Weekday
BLK109641,2023-03-24,Sooji Rawa (500g),Staples,Atta & Flour,242.48,2,0.03,376.33,4.0,Bengaluru,Karnataka,Credit Card,13,New,2023,3,Mar,Q1,Friday,12,14.55,484.96,Weekday
BLK109642,2024-10-13,Maida (1kg),Staples,Atta & Flour,327.2,3,0.05,1025.77,5.0,Pune,Maharashtra,Upi,31,Regular,2024,10,Oct,Q4,Sunday,41,49.08,981.6,Weekend
BLK109643,2024-05-15,Horlicks Junior (200g),Baby Care,Baby Food,345.86,2,0.01,616.32,3.0,Pune,Maharashtra,Cash On Delivery,16,Regular,2024,5,May,Q2,Wednesday,20,6.92,691.72,Weekday
BLK109644,2024-03-15,Boneless Chicken Breast (500g),Meat & Seafood,Chicken,265.59,4,0.08,781.9,5.0,Pune,Maharashtra,Credit Card,32,Regular,2024,3,Mar,Q1,Friday,11,84.99,1062.36,Weekday
BLK109645,2023-08-18,ITC Master Chef Chicken (250g),Frozen Foods,Frozen Snacks,243.3,3,0.04,644.65,5.0,Hyderabad,Telangana,Upi,29,Regular,2023,8,Aug,Q3,Friday,33,29.2,729.9,Weekday
BLK109646,2023-11-15,ITC Master Chef Chicken (250g),Frozen Foods,Frozen Snacks,133.85,3,0.04,462.59,5.0,Chandigarh,Punjab,Debit Card,41,Regular,2023,11,Nov,Q4,Wednesday,46,16.06,401.55,Weekday
BLK109647,2023-04-12,Heinz Strained Carrots (110g),Baby Care,Baby Food,372.89,5,0.22,1236.13,3.0,Pune,Maharashtra,Upi,18,Premium,2023,4,Apr,Q2,Wednesday,15,410.18,1864.45,Weekday
BLK109648,2023-06-16,Sooji Rawa (500g),Staples,Atta & Flour,426.79,2,0.01,718.29,4.0,Chandigarh,Punjab,Blinkit Wallet,35,New,2023,6,Jun,Q2,Friday,24,8.54,853.58,Weekday
BLK109649,2024-09-03,Maida (1kg),Staples,Atta & Flour,117.93,1,0.22,87.39,5.0,Mumbai,Maharashtra,Upi,30,Premium,2024,9,Sep,Q3,Tuesday,36,25.94,117.93,Weekday
BLK109650,2023-08-31,Colin Glass Cleaner (500ml),Household,Cleaning Supplies,221.98,3,0.08,563.65,5.0,Bengaluru,Karnataka,Debit Card,19,Regular,2023,8,Aug,Q3,Thursday,35,53.28,665.94,Weekday
BLK109651,2024-06-06,Amul Buttermilk (200ml),Dairy & Breakfast,Milk & Curd,30.65,6,0.15,132.87,4.0,Bengaluru,Karnataka,Upi,16,Premium,2024,6,Jun,Q2,Thursday,23,27.58,183.9,Weekday
BLK109652,2024-11-11,Colgate MaxFresh (150g),Personal Care,Oral Care,161.23,3,0.01,574.62,4.0,Noida,Uttar Pradesh,Upi,21,Regular,2024,11,Nov,Q4,Monday,46,4.84,483.69,Weekday
BLK109653,2023-06-07,Vanish Stain Remover (250g),Household,Laundry,81.35,1,0.1,62.23,3.0,Surat,Gujarat,Credit Card,23,Regular,2023,6,Jun,Q2,Wednesday,23,8.14,81.35,Weekday
BLK109654,2023-08-31,Steel Wool Pad (Pack of 3),Household,Kitchen Essentials,74.74,4,0.05,261.29,4.0,Pune,Maharashtra,Upi,30,Regular,2023,8,Aug,Q3,Thursday,35,14.95,298.96,Weekday
BLK109655,2024-11-09,Hide & Seek (150g),Snacks & Munchies,Cookies & Biscuits,101.43,3,0.08,335.94,4.0,Ahmedabad,Gujarat,Cash On Delivery,38,New,2024,11,Nov,Q4,Saturday,45,24.34,304.29,Weekend
BLK109656,2024-06-25,Surmai Fish (500g),Meat & Seafood,Fish & Seafood,358.08,1,0.15,258.71,4.0,Chandigarh,Punjab,Upi,28,Regular,2024,6,Jun,Q2,Tuesday,26,53.71,358.08,Weekday
BLK109657,2023-09-15,Bikaji Bhujia (200g),Snacks & Munchies,Namkeen,61.45,1,0.06,54.87,5.0,Lucknow,Uttar Pradesh,Upi,39,New,2023,9,Sep,Q3,Friday,37,3.69,61.45,Weekday
BLK109658,2023-03-25,Haldirams Mixture (150g),Snacks & Munchies,Namkeen,160.28,1,0.07,119.25,5.0,Surat,Gujarat,Upi,45,New,2023,3,Mar,Q1,Saturday,12,11.22,160.28,Weekend
BLK109659,2024-03-31,Himalaya Baby Soap,Baby Care,Baby Hygiene,375.46,6,0.0,1802.21,5.0,Lucknow,Uttar Pradesh,Upi,19,Regular,2024,3,Mar,Q1,Sunday,13,0.0,2252.76,Weekend
BLK109660,2023-04-08,Saffola Gold (1L),Staples,Oils & Ghee,210.75,2,0.02,351.11,5.0,Mumbai,Maharashtra,Debit Card,13,Regular,2023,4,Apr,Q2,Saturday,14,8.43,421.5,Weekend
BLK109661,2023-05-17,Surf Excel Liquid (1kg),Household,Laundry,355.69,1,0.08,294.51,1.0,Jaipur,Rajasthan,Credit Card,39,New,2023,5,May,Q2,Wednesday,20,28.46,355.69,Weekday
BLK109662,2024-05-27,Aquafina 1L,Beverages,Water & Soda,50.93,1,0.05,43.55,5.0,Delhi,Delhi,Credit Card,12,New,2024,5,May,Q2,Monday,22,2.55,50.93,Weekday
BLK109663,2023-12-12,Omega-3 Eggs (6pcs),Meat & Seafood,Eggs,73.0,1,0.03,81.43,4.0,Kolkata,West Bengal,Upi,9,Regular,2023,12,Dec,Q4,Tuesday,50,2.19,73.0,Weekday
BLK109664,2023-08-24,Cling Film Roll,Household,Kitchen Essentials,139.99,1,0.06,121.06,4.0,Gurugram,Haryana,Upi,16,Regular,2023,8,Aug,Q3,Thursday,34,8.4,139.99,Weekday
BLK109665,2023-01-20,Himalaya Baby Soap,Baby Care,Baby Hygiene,182.12,1,0.03,132.49,5.0,Chennai,Tamil Nadu,Debit Card,11,New,2023,1,Jan,Q1,Friday,3,5.46,182.12,Weekday
BLK109666,2023-02-26,Huggies M Diapers (16pcs),Baby Care,Diapers,533.65,2,0.11,664.93,5.0,Ahmedabad,Gujarat,Debit Card,21,Regular,2023,2,Feb,Q1,Sunday,8,117.4,1067.3,Weekend
BLK109667,2023-11-21,Avocado (2pcs),Fruits & Vegetables,Exotic Produce,236.6,3,0.01,843.24,5.0,Ahmedabad,Gujarat,Credit Card,19,Regular,2023,11,Nov,Q4,Tuesday,47,7.1,709.8,Weekday
BLK109668,2024-12-03,Sebamed Baby Lotion (200ml),Baby Care,Baby Hygiene,377.58,2,0.01,859.75,4.0,Mumbai,Maharashtra,Upi,9,New,2024,12,Dec,Q4,Tuesday,49,7.55,755.16,Weekday
BLK109669,2023-06-05,Rohu Fish (500g),Meat & Seafood,Fish & Seafood,368.35,2,0.06,588.62,4.0,Chandigarh,Punjab,Credit Card,39,New,2023,6,Jun,Q2,Monday,23,44.2,736.7,Weekday
BLK109670,2024-04-23,Huggies M Diapers (16pcs),Baby Care,Diapers,296.33,4,0.05,957.15,4.0,Indore,Madhya Pradesh,Credit Card,43,Regular,2024,4,Apr,Q2,Tuesday,17,59.27,1185.32,Weekday
BLK109671,2024-05-19,Fortune Toor Dal (500g),Staples,Rice & Dal,339.11,3,0.12,805.73,5.0,Delhi,Delhi,Upi,12,Regular,2024,5,May,Q2,Sunday,20,122.08,1017.33,Weekend
BLK109672,2024-11-18,Hide & Seek (150g),Snacks & Munchies,Cookies & Biscuits,67.43,1,0.05,76.87,4.0,Hyderabad,Telangana,Debit Card,11,New,2024,11,Nov,Q4,Monday,47,3.37,67.43,Weekday
BLK109673,2024-08-23,Oreo Original (120g),Snacks & Munchies,Cookies & Biscuits,57.26,1,0.15,44.78,4.0,Chandigarh,Punjab,Debit Card,22,Regular,2024,8,Aug,Q3,Friday,34,8.59,57.26,Weekday
BLK109674,2024-02-10,Haldirams Mixture (150g),Snacks & Munchies,Namkeen,34.0,2,0.08,43.79,5.0,Delhi,Delhi,Upi,27,New,2024,2,Feb,Q1,Saturday,6,5.44,68.0,Weekend
BLK109675,2023-04-03,Haldirams Frozen Samosa (400g),Frozen Foods,Frozen Snacks,116.13,1,0.15,83.9,2.0,Chennai,Tamil Nadu,Debit Card,18,Premium,2023,4,Apr,Q2,Monday,14,17.42,116.13,Weekday
BLK109676,2024-04-20,Surmai Fish (500g),Meat & Seafood,Fish & Seafood,186.87,1,0.03,154.07,4.0,Chennai,Tamil Nadu,Upi,16,New,2024,4,Apr,Q2,Saturday,16,5.61,186.87,Weekend
BLK109677,2023-09-23,Swiggy Bites Momos (250g),Frozen Foods,Frozen Meals,126.92,3,0.2,289.38,5.0,Bengaluru,Karnataka,Cash On Delivery,29,Premium,2023,9,Sep,Q3,Saturday,38,76.15,380.76,Weekend
BLK109678,2023-03-24,Godrej Real Good Meal,Frozen Foods,Frozen Meals,175.11,3,0.03,407.66,5.0,Kolkata,West Bengal,Debit Card,30,New,2023,3,Mar,Q1,Friday,12,15.76,525.33,Weekday
BLK109679,2024-01-06,Magnum Almond (80ml),Frozen Foods,Ice Cream,423.6,1,0.03,308.17,2.0,Bengaluru,Karnataka,Debit Card,15,New,2024,1,Jan,Q1,Saturday,1,12.71,423.6,Weekend
BLK109680,2023-08-07,Amul Milk (1L),Dairy & Breakfast,Milk & Curd,83.62,1,0.0,76.93,5.0,Bengaluru,Karnataka,Credit Card,10,New,2023,8,Aug,Q3,Monday,32,0.0,83.62,Weekday
BLK109681,2023-06-01,Nescafe Classic (50g),Beverages,Tea & Coffee,292.09,3,0.19,603.31,5.0,Surat,Gujarat,Debit Card,33,Premium,2023,6,Jun,Q2,Thursday,22,166.49,876.27,Weekday
BLK109682,2024-11-28,Amul Butter (100g),Dairy & Breakfast,Butter & Cheese,136.2,1,0.04,156.9,4.0,Surat,Gujarat,Credit Card,43,Regular,2024,11,Nov,Q4,Thursday,48,5.45,136.2,Weekday
BLK109683,2023-12-21,Boneless Chicken Breast (500g),Meat & Seafood,Chicken,169.98,5,0.06,918.74,2.0,Pune,Maharashtra,Credit Card,28,Premium,2023,12,Dec,Q4,Thursday,51,50.99,849.9,Weekday
BLK109684,2023-11-11,Pepsi 600ml,Beverages,Cold Drinks,97.24,3,0.15,297.55,4.0,Indore,Madhya Pradesh,Credit Card,41,Regular,2023,11,Nov,Q4,Saturday,45,43.76,291.72,Weekend
BLK109685,2023-08-29,Huggies M Diapers (16pcs),Baby Care,Diapers,472.99,1,0.24,330.71,5.0,Bengaluru,Karnataka,Upi,27,Premium,2023,8,Aug,Q3,Tuesday,35,113.52,472.99,Weekday
BLK109686,2023-09-08,Bikaji Bhujia (200g),Snacks & Munchies,Namkeen,64.03,1,0.1,54.75,5.0,Indore,Madhya Pradesh,Upi,19,Premium,2023,9,Sep,Q3,Friday,36,6.4,64.03,Weekday
BLK109687,2023-09-12,Disposable Plates (25pcs),Household,Kitchen Essentials,90.7,3,0.08,237.82,4.0,Mumbai,Maharashtra,Credit Card,13,New,2023,9,Sep,Q3,Tuesday,37,21.77,272.1,Weekday
BLK109688,2023-08-28,Farm Eggs (12pcs),Dairy & Breakfast,Bread & Eggs,59.66,3,0.07,153.14,4.0,Hyderabad,Telangana,Debit Card,26,New,2023,8,Aug,Q3,Monday,35,12.53,178.98,Weekday
BLK109689,2023-09-01,Steel Wool Pad (Pack of 3),Household,Kitchen Essentials,77.37,1,0.06,69.09,5.0,Hyderabad,Telangana,Cash On Delivery,18,New,2023,9,Sep,Q3,Friday,35,4.64,77.37,Weekday
BLK109690,2023-12-17,Sooji Rawa (500g),Staples,Atta & Flour,254.43,2,0.06,550.08,1.0,Ahmedabad,Gujarat,Debit Card,31,Regular,2023,12,Dec,Q4,Sunday,50,30.53,508.86,Weekend
BLK109691,2024-01-23,Zucchini (500g),Fruits & Vegetables,Exotic Produce,255.89,4,0.05,729.29,4.0,Noida,Uttar Pradesh,Upi,41,Regular,2024,1,Jan,Q1,Tuesday,4,51.18,1023.56,Weekday
